attendance_id,student_id,date,status
9249,OGB/2024/132,2024-05-16,True
9250,OGB/2024/132,2024-11-20,True
9251,OGB/2024/132,2024-01-19,True
9252,OGB/2024/132,2024-09-13,True
9253,OGB/2024/132,2024-04-14,True
9254,OGB/2024/132,2024-02-11,True
9255,OGB/2024/132,2024-03-16,True
9256,OGB/2024/132,2024-07-20,True
9257,OGB/2024/132,2024-06-27,True
9258,OGB/2024/132,2024-09-26,True
9259,OGB/2024/132,2024-05-10,True
9260,OGB/2024/132,2024-05-05,True
9261,OGB/2024/132,2024-01-05,True
9262,OGB/2024/132,2024-03-26,True
9263,OGB/2024/132,2024-05-23,True
9264,OGB/2024/132,2024-09-05,True
9265,OGB/2024/132,2024-05-18,True
9266,OGB/2024/132,2024-09-27,True
9267,OGB/2024/132,2024-07-07,True
9268,OGB/2024/132,2024-12-03,True
9269,OGB/2024/132,2024-04-28,True
9270,OGB/2024/132,2024-08-08,True
9271,OGB/2024/132,2024-08-03,True
9272,OGB/2024/132,2024-05-12,True
9273,OGB/2024/132,2024-01-08,True
9274,OGB/2024/132,2024-02-27,True
9275,OGB/2024/132,2024-02-18,True
9276,OGB/2024/132,2024-01-23,True
9277,OGB/2024/132,2024-03-13,True
9278,OGB/2024/132,2024-11-13,True
9279,OGB/2024/132,2024-11-19,True
9280,OGB/2024/132,2024-02-09,True
9281,OGB/2024/132,2024-02-20,False
9282,OGB/2024/132,2024-04-22,True
9283,OGB/2024/132,2024-10-14,True
9284,OGB/2024/132,2024-01-13,True
9285,OGB/2024/132,2024-02-01,True
9286,OGB/2024/132,2024-05-15,True
9287,OGB/2024/132,2024-02-28,True
9288,OGB/2024/132,2024-09-19,True
9289,OGB/2024/132,2024-12-04,True
9290,OGB/2024/132,2024-02-27,True
9291,OGB/2024/132,2024-10-26,True
9292,OGB/2024/132,2024-10-05,True
9293,OGB/2024/132,2024-12-11,True
9294,OGB/2024/132,2024-07-22,False
9295,OGB/2024/132,2024-11-20,False
9296,OGB/2024/132,2024-03-10,False
9297,OGB/2024/132,2024-12-16,True
9298,OGB/2024/132,2024-07-18,False
9299,OGB/2024/132,2024-09-22,True
9300,OGB/2024/132,2024-04-10,True
9301,OGB/2024/132,2024-02-02,True
9302,OGB/2024/132,2024-04-09,True
9303,OGB/2024/132,2024-02-09,True
9304,OGB/2024/132,2024-02-07,True
9305,OGB/2024/132,2024-02-17,True
9306,OGB/2024/132,2024-02-04,True
9307,OGB/2024/132,2024-09-21,True
9308,OGB/2024/132,2024-02-10,True
9309,OGB/2024/132,2024-01-11,True
9310,OGB/2024/133,2024-02-23,True
9311,OGB/2024/133,2024-12-08,True
9312,OGB/2024/133,2024-03-11,True
9313,OGB/2024/133,2024-11-04,True
9314,OGB/2024/133,2024-08-28,True
9315,OGB/2024/133,2024-10-22,True
9316,OGB/2024/133,2024-01-10,True
9317,OGB/2024/133,2024-05-15,True
9318,OGB/2024/133,2024-01-17,True
9319,OGB/2024/133,2024-06-14,True
9320,OGB/2024/133,2024-01-19,True
9321,OGB/2024/133,2024-12-09,False
9322,OGB/2024/133,2024-01-26,True
9323,OGB/2024/133,2024-07-15,True
9324,OGB/2024/133,2024-02-10,True
9325,OGB/2024/133,2024-11-27,False
9326,OGB/2024/133,2024-09-15,True
9327,OGB/2024/133,2024-09-07,True
9328,OGB/2024/133,2024-02-01,True
9329,OGB/2024/133,2024-04-04,True
9330,OGB/2024/133,2024-05-26,True
9331,OGB/2024/133,2024-06-25,True
9332,OGB/2024/133,2024-07-09,True
9333,OGB/2024/133,2024-06-16,True
9334,OGB/2024/133,2024-03-25,True
9335,OGB/2024/133,2024-03-15,True
9336,OGB/2024/133,2024-06-22,True
9337,OGB/2024/133,2024-08-20,False
9338,OGB/2024/133,2024-05-26,True
9339,OGB/2024/133,2024-01-15,True
9340,OGB/2024/133,2024-12-09,True
9341,OGB/2024/133,2024-01-08,True
9342,OGB/2024/133,2024-04-28,True
9343,OGB/2024/133,2024-08-09,True
9344,OGB/2024/133,2024-05-20,True
9345,OGB/2024/133,2024-11-19,False
9346,OGB/2024/133,2024-10-17,True
9347,OGB/2024/133,2024-08-01,False
9348,OGB/2024/133,2024-10-08,True
9349,OGB/2024/133,2024-04-20,False
9350,OGB/2024/133,2024-02-23,True
9351,OGB/2024/133,2024-04-13,True
9352,OGB/2024/133,2024-12-20,False
9353,OGB/2024/133,2024-05-03,True
9354,OGB/2024/133,2024-03-27,True
9355,OGB/2024/133,2024-11-13,True
9356,OGB/2024/133,2024-05-03,True
9357,OGB/2024/133,2024-01-27,True
9358,OGB/2024/133,2024-07-01,False
9359,OGB/2024/133,2024-04-06,True
9360,OGB/2024/133,2024-07-25,True
9361,OGB/2024/133,2024-08-12,True
9362,OGB/2024/133,2024-04-03,True
9363,OGB/2024/133,2024-12-21,True
9364,OGB/2024/133,2024-09-02,True
9365,OGB/2024/133,2024-06-16,True
9366,OGB/2024/133,2024-07-08,True
9367,OGB/2024/133,2024-02-22,True
9368,OGB/2024/133,2024-01-03,True
9369,OGB/2024/133,2024-01-18,True
9370,OGB/2024/133,2024-10-13,True
9371,OGB/2024/133,2024-11-11,True
9372,OGB/2024/133,2024-05-14,True
9373,OGB/2024/133,2024-02-06,False
9374,OGB/2024/133,2024-06-08,True
9375,OGB/2024/133,2024-07-02,True
9376,OGB/2024/133,2024-07-10,True
9377,OGB/2024/133,2024-01-02,True
9378,OGB/2024/133,2024-05-15,False
9379,OGB/2024/133,2024-05-17,True
9380,OGB/2024/134,2024-07-15,True
9381,OGB/2024/134,2024-10-10,True
9382,OGB/2024/134,2024-09-13,True
9383,OGB/2024/134,2024-11-21,True
9384,OGB/2024/134,2024-10-27,True
9385,OGB/2024/134,2024-09-19,False
9386,OGB/2024/134,2024-05-17,False
9387,OGB/2024/134,2024-05-17,True
9388,OGB/2024/134,2024-02-15,True
9389,OGB/2024/134,2024-01-21,True
9390,OGB/2024/134,2024-04-13,False
9391,OGB/2024/134,2024-02-01,False
9392,OGB/2024/134,2024-01-15,True
9393,OGB/2024/134,2024-08-01,True
9394,OGB/2024/134,2024-02-15,True
9395,OGB/2024/134,2024-08-25,True
9396,OGB/2024/134,2024-04-21,True
9397,OGB/2024/134,2024-08-11,True
9398,OGB/2024/134,2024-10-10,True
9399,OGB/2024/134,2024-10-07,True
9400,OGB/2024/134,2024-04-27,True
9401,OGB/2024/134,2024-01-15,True
9402,OGB/2024/134,2024-09-04,True
9403,OGB/2024/134,2024-02-03,True
9404,OGB/2024/134,2024-08-04,True
9405,OGB/2024/134,2024-10-23,True
9406,OGB/2024/134,2024-07-27,True
9407,OGB/2024/134,2024-01-02,True
9408,OGB/2024/134,2024-05-20,True
9409,OGB/2024/134,2024-01-06,True
9410,OGB/2024/134,2024-02-09,True
9411,OGB/2024/134,2024-05-10,True
9412,OGB/2024/134,2024-02-26,True
9413,OGB/2024/134,2024-06-11,True
9414,OGB/2024/134,2024-10-14,True
9415,OGB/2024/134,2024-08-09,True
9416,OGB/2024/134,2024-04-08,True
9417,OGB/2024/134,2024-04-22,True
9418,OGB/2024/134,2024-11-17,True
9419,OGB/2024/134,2024-05-22,True
9420,OGB/2024/134,2024-10-24,False
9421,OGB/2024/134,2024-07-23,True
9422,OGB/2024/134,2024-06-12,True
9423,OGB/2024/134,2024-03-08,True
9424,OGB/2024/134,2024-10-04,False
9425,OGB/2024/134,2024-08-25,True
9426,OGB/2024/134,2024-11-01,True
9427,OGB/2024/134,2024-04-24,True
9428,OGB/2024/134,2024-04-12,True
9429,OGB/2024/134,2024-04-01,True
9430,OGB/2024/134,2024-01-10,True
9431,OGB/2024/134,2024-10-23,True
9432,OGB/2024/134,2024-10-19,True
9433,OGB/2024/134,2024-03-13,True
9434,OGB/2024/134,2024-11-13,True
9435,OGB/2024/134,2024-06-07,True
9436,OGB/2024/134,2024-12-13,True
9437,OGB/2024/134,2024-12-04,True
9438,OGB/2024/134,2024-12-20,True
9439,OGB/2024/134,2024-08-21,True
9440,OGB/2024/134,2024-08-08,True
9441,OGB/2024/134,2024-02-15,True
9442,OGB/2024/134,2024-04-19,True
9443,OGB/2024/134,2024-05-25,True
9444,OGB/2024/134,2024-07-23,True
9445,OGB/2024/134,2024-03-09,True
9446,OGB/2024/134,2024-09-16,False
9447,OGB/2024/134,2024-12-24,True
9448,OGB/2024/134,2024-03-07,True
9449,OGB/2024/134,2024-12-26,True
9450,OGB/2024/135,2024-09-27,True
9451,OGB/2024/135,2024-06-28,True
9452,OGB/2024/135,2024-09-13,True
9453,OGB/2024/135,2024-06-22,True
9454,OGB/2024/135,2024-04-27,False
9455,OGB/2024/135,2024-10-05,True
9456,OGB/2024/135,2024-08-22,True
9457,OGB/2024/135,2024-07-18,False
9458,OGB/2024/135,2024-08-22,True
9459,OGB/2024/135,2024-02-09,True
9460,OGB/2024/135,2024-12-03,True
9461,OGB/2024/135,2024-04-09,True
9462,OGB/2024/135,2024-10-07,True
9463,OGB/2024/135,2024-02-25,True
9464,OGB/2024/135,2024-08-20,True
9465,OGB/2024/135,2024-07-15,False
9466,OGB/2024/135,2024-01-14,False
9467,OGB/2024/135,2024-01-12,False
9468,OGB/2024/135,2024-06-18,True
9469,OGB/2024/135,2024-11-04,True
9470,OGB/2024/135,2024-08-28,True
9471,OGB/2024/135,2024-04-27,True
9472,OGB/2024/135,2024-06-15,False
9473,OGB/2024/135,2024-10-05,True
9474,OGB/2024/135,2024-02-23,False
9475,OGB/2024/135,2024-02-13,True
9476,OGB/2024/135,2024-03-11,False
9477,OGB/2024/135,2024-01-13,False
9478,OGB/2024/135,2024-12-26,True
9479,OGB/2024/135,2024-10-18,True
9480,OGB/2024/135,2024-10-07,True
9481,OGB/2024/135,2024-06-25,True
9482,OGB/2024/135,2024-05-13,True
9483,OGB/2024/135,2024-05-13,True
9484,OGB/2024/135,2024-04-27,False
9485,OGB/2024/135,2024-10-18,True
9486,OGB/2024/135,2024-12-20,True
9487,OGB/2024/135,2024-08-01,True
9488,OGB/2024/135,2024-02-10,True
9489,OGB/2024/135,2024-11-21,True
9490,OGB/2024/135,2024-11-11,True
9491,OGB/2024/135,2024-06-16,True
9492,OGB/2024/135,2024-01-28,True
9493,OGB/2024/135,2024-04-20,True
9494,OGB/2024/135,2024-12-08,True
9495,OGB/2024/135,2024-05-22,True
9496,OGB/2024/135,2024-03-16,True
9497,OGB/2024/135,2024-12-27,True
9498,OGB/2024/135,2024-02-24,False
9499,OGB/2024/135,2024-09-13,True
9500,OGB/2024/135,2024-07-24,True
9501,OGB/2024/135,2024-10-05,True
9502,OGB/2024/135,2024-06-11,True
9503,OGB/2024/135,2024-03-20,False
9504,OGB/2024/135,2024-11-02,True
9505,OGB/2024/135,2024-06-01,True
9506,OGB/2024/135,2024-10-06,True
9507,OGB/2024/135,2024-07-02,True
9508,OGB/2024/135,2024-01-02,True
9509,OGB/2024/135,2024-11-03,True
9510,OGB/2024/135,2024-02-22,True
9511,OGB/2024/135,2024-12-02,True
9512,OGB/2024/135,2024-02-27,True
9513,OGB/2024/135,2024-06-14,True
9514,OGB/2024/135,2024-02-14,True
9515,OGB/2024/135,2024-02-28,True
9516,OGB/2024/135,2024-10-15,True
9517,OGB/2024/135,2024-04-18,True
9518,OGB/2024/135,2024-05-26,True
9519,OGB/2024/135,2024-05-25,True
9520,OGB/2024/136,2024-12-20,True
9521,OGB/2024/136,2024-11-17,True
9522,OGB/2024/136,2024-02-05,False
9523,OGB/2024/136,2024-02-28,True
9524,OGB/2024/136,2024-04-01,True
9525,OGB/2024/136,2024-01-22,True
9526,OGB/2024/136,2024-12-18,False
9527,OGB/2024/136,2024-09-05,True
9528,OGB/2024/136,2024-11-25,False
9529,OGB/2024/136,2024-04-17,False
9530,OGB/2024/136,2024-05-22,True
9531,OGB/2024/136,2024-07-27,False
9532,OGB/2024/136,2024-10-20,True
9533,OGB/2024/136,2024-01-25,True
9534,OGB/2024/136,2024-11-22,True
9535,OGB/2024/136,2024-12-27,True
9536,OGB/2024/136,2024-09-28,True
9537,OGB/2024/136,2024-07-16,True
9538,OGB/2024/136,2024-03-07,True
9539,OGB/2024/136,2024-11-07,True
9540,OGB/2024/136,2024-02-02,True
9541,OGB/2024/136,2024-05-22,True
9542,OGB/2024/136,2024-05-17,True
9543,OGB/2024/136,2024-02-16,True
9544,OGB/2024/136,2024-11-15,True
9545,OGB/2024/136,2024-11-08,True
9546,OGB/2024/136,2024-11-14,True
9547,OGB/2024/136,2024-06-11,True
9548,OGB/2024/136,2024-12-14,True
9549,OGB/2024/136,2024-02-20,False
9550,OGB/2024/136,2024-03-05,True
9551,OGB/2024/136,2024-02-25,False
9552,OGB/2024/136,2024-09-18,True
9553,OGB/2024/136,2024-03-05,True
9554,OGB/2024/136,2024-01-14,True
9555,OGB/2024/136,2024-04-25,True
9556,OGB/2024/136,2024-02-17,True
9557,OGB/2024/136,2024-12-13,True
9558,OGB/2024/136,2024-05-04,True
9559,OGB/2024/136,2024-08-13,True
9560,OGB/2024/136,2024-02-21,True
9561,OGB/2024/136,2024-11-21,True
9562,OGB/2024/136,2024-12-08,True
9563,OGB/2024/136,2024-01-05,True
9564,OGB/2024/136,2024-04-14,True
9565,OGB/2024/136,2024-05-25,True
9566,OGB/2024/136,2024-02-23,True
9567,OGB/2024/136,2024-11-14,False
9568,OGB/2024/136,2024-10-08,True
9569,OGB/2024/136,2024-07-17,True
9570,OGB/2024/136,2024-04-11,True
9571,OGB/2024/136,2024-11-20,True
9572,OGB/2024/136,2024-10-03,True
9573,OGB/2024/136,2024-07-28,True
9574,OGB/2024/136,2024-08-14,True
9575,OGB/2024/136,2024-05-01,True
9576,OGB/2024/136,2024-04-05,True
9577,OGB/2024/136,2024-04-26,True
9578,OGB/2024/136,2024-10-22,True
9579,OGB/2024/136,2024-02-23,True
9580,OGB/2024/136,2024-10-24,True
9581,OGB/2024/136,2024-04-22,True
9582,OGB/2024/136,2024-03-11,True
9583,OGB/2024/136,2024-03-26,True
9584,OGB/2024/136,2024-09-05,False
9585,OGB/2024/136,2024-11-26,True
9586,OGB/2024/136,2024-07-26,True
9587,OGB/2024/136,2024-08-04,True
9588,OGB/2024/136,2024-03-13,True
9589,OGB/2024/136,2024-10-08,True
9590,OGB/2024/137,2024-08-19,True
9591,OGB/2024/137,2024-05-20,True
9592,OGB/2024/137,2024-10-19,True
9593,OGB/2024/137,2024-06-28,True
9594,OGB/2024/137,2024-03-06,True
9595,OGB/2024/137,2024-06-06,True
9596,OGB/2024/137,2024-10-14,True
9597,OGB/2024/137,2024-05-09,True
9598,OGB/2024/137,2024-05-22,True
9599,OGB/2024/137,2024-09-09,True
9600,OGB/2024/137,2024-04-26,True
9601,OGB/2024/137,2024-12-21,True
9602,OGB/2024/137,2024-07-25,True
9603,OGB/2024/137,2024-12-24,True
9604,OGB/2024/137,2024-09-14,True
9605,OGB/2024/137,2024-09-04,True
9606,OGB/2024/137,2024-02-03,True
9607,OGB/2024/137,2024-05-26,True
9608,OGB/2024/137,2024-04-08,True
9609,OGB/2024/137,2024-01-14,True
9610,OGB/2024/137,2024-05-01,True
9611,OGB/2024/137,2024-10-23,True
9612,OGB/2024/137,2024-09-01,False
9613,OGB/2024/137,2024-06-18,True
9614,OGB/2024/137,2024-08-16,False
9615,OGB/2024/137,2024-02-27,False
9616,OGB/2024/137,2024-06-11,True
9617,OGB/2024/137,2024-12-12,False
9618,OGB/2024/137,2024-10-22,True
9619,OGB/2024/137,2024-11-26,True
9620,OGB/2024/137,2024-12-02,True
9621,OGB/2024/137,2024-11-13,True
9622,OGB/2024/137,2024-12-06,True
9623,OGB/2024/137,2024-08-17,True
9624,OGB/2024/137,2024-08-20,True
9625,OGB/2024/137,2024-01-06,True
9626,OGB/2024/137,2024-06-19,True
9627,OGB/2024/137,2024-02-23,False
9628,OGB/2024/137,2024-03-01,True
9629,OGB/2024/137,2024-12-24,True
9630,OGB/2024/137,2024-05-13,True
9631,OGB/2024/137,2024-04-15,True
9632,OGB/2024/137,2024-03-04,True
9633,OGB/2024/137,2024-07-06,True
9634,OGB/2024/137,2024-12-13,True
9635,OGB/2024/137,2024-07-24,True
9636,OGB/2024/137,2024-01-07,False
9637,OGB/2024/137,2024-03-07,True
9638,OGB/2024/137,2024-06-17,True
9639,OGB/2024/137,2024-05-03,True
9640,OGB/2024/137,2024-09-26,True
9641,OGB/2024/137,2024-01-06,True
9642,OGB/2024/137,2024-10-11,True
9643,OGB/2024/137,2024-06-22,True
9644,OGB/2024/137,2024-10-19,True
9645,OGB/2024/137,2024-10-16,True
9646,OGB/2024/137,2024-08-25,True
9647,OGB/2024/137,2024-04-24,True
9648,OGB/2024/137,2024-08-26,True
9649,OGB/2024/137,2024-10-07,True
9650,OGB/2024/137,2024-10-27,True
9651,OGB/2024/137,2024-06-16,True
9652,OGB/2024/137,2024-10-11,True
9653,OGB/2024/137,2024-06-03,True
9654,OGB/2024/137,2024-10-21,True
9655,OGB/2024/137,2024-03-09,True
9656,OGB/2024/137,2024-12-15,False
9657,OGB/2024/137,2024-05-22,True
9658,OGB/2024/137,2024-02-03,True
9659,OGB/2024/137,2024-02-16,True
9660,OGB/2024/138,2024-11-07,True
9661,OGB/2024/138,2024-07-15,True
9662,OGB/2024/138,2024-01-07,True
9663,OGB/2024/138,2024-12-17,True
9664,OGB/2024/138,2024-07-05,True
9665,OGB/2024/138,2024-06-13,True
9666,OGB/2024/138,2024-11-15,True
9667,OGB/2024/138,2024-07-04,True
9668,OGB/2024/138,2024-02-06,True
9669,OGB/2024/138,2024-06-18,True
9670,OGB/2024/138,2024-05-24,True
9671,OGB/2024/138,2024-03-07,True
9672,OGB/2024/138,2024-04-01,True
9673,OGB/2024/138,2024-01-18,True
9674,OGB/2024/138,2024-01-12,True
9675,OGB/2024/138,2024-07-08,True
9676,OGB/2024/138,2024-01-24,False
9677,OGB/2024/138,2024-09-23,True
9678,OGB/2024/138,2024-03-19,True
9679,OGB/2024/138,2024-03-21,True
9680,OGB/2024/138,2024-05-21,True
9681,OGB/2024/138,2024-09-05,True
9682,OGB/2024/138,2024-09-15,True
9683,OGB/2024/138,2024-04-27,True
9684,OGB/2024/138,2024-03-26,True
9685,OGB/2024/138,2024-02-02,True
9686,OGB/2024/138,2024-08-22,True
9687,OGB/2024/138,2024-12-17,True
9688,OGB/2024/138,2024-09-07,True
9689,OGB/2024/138,2024-02-06,True
9690,OGB/2024/138,2024-11-15,False
9691,OGB/2024/138,2024-04-23,True
9692,OGB/2024/138,2024-07-12,True
9693,OGB/2024/138,2024-05-18,True
9694,OGB/2024/138,2024-06-05,True
9695,OGB/2024/138,2024-03-01,True
9696,OGB/2024/138,2024-08-05,True
9697,OGB/2024/138,2024-01-03,True
9698,OGB/2024/138,2024-10-15,True
9699,OGB/2024/138,2024-01-18,True
9700,OGB/2024/138,2024-05-05,True
9701,OGB/2024/138,2024-09-16,True
9702,OGB/2024/138,2024-05-27,True
9703,OGB/2024/138,2024-11-03,True
9704,OGB/2024/138,2024-07-22,True
9705,OGB/2024/138,2024-12-06,True
9706,OGB/2024/138,2024-08-20,True
9707,OGB/2024/138,2024-12-14,True
9708,OGB/2024/138,2024-04-21,True
9709,OGB/2024/138,2024-07-11,True
9710,OGB/2024/138,2024-02-06,True
9711,OGB/2024/138,2024-10-24,False
9712,OGB/2024/138,2024-12-11,True
9713,OGB/2024/138,2024-06-11,True
9714,OGB/2024/138,2024-02-22,True
9715,OGB/2024/138,2024-12-01,True
9716,OGB/2024/138,2024-01-12,True
9717,OGB/2024/138,2024-02-02,True
9718,OGB/2024/138,2024-09-04,True
9719,OGB/2024/138,2024-10-10,True
9720,OGB/2024/138,2024-12-18,True
9721,OGB/2024/138,2024-05-23,True
9722,OGB/2024/138,2024-03-05,True
9723,OGB/2024/138,2024-07-06,True
9724,OGB/2024/138,2024-04-23,True
9725,OGB/2024/138,2024-01-01,False
9726,OGB/2024/138,2024-04-14,True
9727,OGB/2024/138,2024-01-15,True
9728,OGB/2024/138,2024-03-05,True
9729,OGB/2024/138,2024-04-11,True
9730,OGB/2024/139,2024-01-05,True
9731,OGB/2024/139,2024-12-21,True
9732,OGB/2024/139,2024-09-08,True
9733,OGB/2024/139,2024-01-23,True
9734,OGB/2024/139,2024-04-22,True
9735,OGB/2024/139,2024-05-22,True
9736,OGB/2024/139,2024-03-27,True
9737,OGB/2024/139,2024-11-09,True
9738,OGB/2024/139,2024-04-15,True
9739,OGB/2024/139,2024-06-26,True
9740,OGB/2024/139,2024-04-19,True
9741,OGB/2024/139,2024-02-14,True
9742,OGB/2024/139,2024-10-05,False
9743,OGB/2024/139,2024-09-01,True
9744,OGB/2024/139,2024-10-04,True
9745,OGB/2024/139,2024-07-23,True
9746,OGB/2024/139,2024-07-08,True
9747,OGB/2024/139,2024-02-14,True
9748,OGB/2024/139,2024-07-20,True
9749,OGB/2024/139,2024-07-27,False
9750,OGB/2024/139,2024-09-16,True
9751,OGB/2024/139,2024-12-22,True
9752,OGB/2024/139,2024-05-01,True
9753,OGB/2024/139,2024-04-07,True
9754,OGB/2024/139,2024-01-09,True
9755,OGB/2024/139,2024-06-09,True
9756,OGB/2024/139,2024-05-03,True
9757,OGB/2024/139,2024-01-13,False
9758,OGB/2024/139,2024-02-14,True
9759,OGB/2024/139,2024-07-09,True
9760,OGB/2024/139,2024-10-15,False
9761,OGB/2024/139,2024-01-01,True
9762,OGB/2024/139,2024-11-18,False
9763,OGB/2024/139,2024-05-10,False
9764,OGB/2024/139,2024-12-11,False
9765,OGB/2024/139,2024-09-01,True
9766,OGB/2024/139,2024-02-11,True
9767,OGB/2024/139,2024-12-21,True
9768,OGB/2024/139,2024-02-16,False
9769,OGB/2024/139,2024-07-10,True
9770,OGB/2024/139,2024-03-19,True
9771,OGB/2024/139,2024-07-27,True
9772,OGB/2024/139,2024-12-06,True
9773,OGB/2024/139,2024-09-01,True
9774,OGB/2024/139,2024-10-05,True
9775,OGB/2024/139,2024-05-04,True
9776,OGB/2024/139,2024-02-12,True
9777,OGB/2024/139,2024-01-11,False
9778,OGB/2024/139,2024-01-21,True
9779,OGB/2024/139,2024-10-26,True
9780,OGB/2024/139,2024-07-20,True
9781,OGB/2024/139,2024-10-23,True
9782,OGB/2024/139,2024-07-04,True
9783,OGB/2024/139,2024-12-24,False
9784,OGB/2024/139,2024-04-04,True
9785,OGB/2024/139,2024-06-27,True
9786,OGB/2024/139,2024-03-23,True
9787,OGB/2024/139,2024-06-12,True
9788,OGB/2024/139,2024-03-23,True
9789,OGB/2024/139,2024-04-23,True
9790,OGB/2024/139,2024-03-05,True
9791,OGB/2024/139,2024-11-26,True
9792,OGB/2024/139,2024-09-02,True
9793,OGB/2024/139,2024-06-17,True
9794,OGB/2024/139,2024-09-07,True
9795,OGB/2024/139,2024-08-21,True
9796,OGB/2024/139,2024-08-21,False
9797,OGB/2024/139,2024-05-08,True
9798,OGB/2024/139,2024-06-09,True
9799,OGB/2024/139,2024-12-02,False
9800,OGB/2024/140,2024-12-28,True
9801,OGB/2024/140,2024-12-10,True
9802,OGB/2024/140,2024-08-13,True
9803,OGB/2024/140,2024-03-11,True
9804,OGB/2024/140,2024-12-28,True
9805,OGB/2024/140,2024-11-07,True
9806,OGB/2024/140,2024-10-12,True
9807,OGB/2024/140,2024-01-25,True
9808,OGB/2024/140,2024-02-03,False
9809,OGB/2024/140,2024-02-11,True
9810,OGB/2024/140,2024-03-27,True
9811,OGB/2024/140,2024-06-11,True
9812,OGB/2024/140,2024-09-22,True
9813,OGB/2024/140,2024-07-27,True
9814,OGB/2024/140,2024-03-15,False
9815,OGB/2024/140,2024-08-23,True
9816,OGB/2024/140,2024-09-18,True
9817,OGB/2024/140,2024-09-06,True
9818,OGB/2024/140,2024-07-02,True
9819,OGB/2024/140,2024-04-03,True
9820,OGB/2024/140,2024-08-09,True
9821,OGB/2024/140,2024-09-19,True
9822,OGB/2024/140,2024-01-08,True
9823,OGB/2024/140,2024-01-09,True
9824,OGB/2024/140,2024-06-26,True
9825,OGB/2024/140,2024-09-26,True
9826,OGB/2024/140,2024-09-01,True
9827,OGB/2024/140,2024-12-25,True
9828,OGB/2024/140,2024-10-16,True
9829,OGB/2024/140,2024-02-27,True
9830,OGB/2024/140,2024-09-14,True
9831,OGB/2024/140,2024-02-26,False
9832,OGB/2024/140,2024-05-27,True
9833,OGB/2024/140,2024-03-06,False
9834,OGB/2024/140,2024-10-08,True
9835,OGB/2024/140,2024-06-23,True
9836,OGB/2024/140,2024-06-23,False
9837,OGB/2024/140,2024-05-22,True
9838,OGB/2024/140,2024-12-12,True
9839,OGB/2024/140,2024-10-06,True
9840,OGB/2024/140,2024-01-11,False
9841,OGB/2024/140,2024-12-26,False
9842,OGB/2024/140,2024-06-19,True
9843,OGB/2024/140,2024-07-15,True
9844,OGB/2024/140,2024-06-15,True
9845,OGB/2024/140,2024-08-20,True
9846,OGB/2024/140,2024-10-28,True
9847,OGB/2024/140,2024-02-04,True
9848,OGB/2024/140,2024-11-07,True
9849,OGB/2024/140,2024-08-19,True
9850,OGB/2024/140,2024-09-08,True
9851,OGB/2024/140,2024-01-23,False
9852,OGB/2024/140,2024-05-25,True
9853,OGB/2024/140,2024-06-15,True
9854,OGB/2024/140,2024-07-05,False
9855,OGB/2024/140,2024-08-28,True
9856,OGB/2024/140,2024-05-11,True
9857,OGB/2024/140,2024-11-04,True
9858,OGB/2024/140,2024-02-13,True
9859,OGB/2024/140,2024-01-18,True
9860,OGB/2024/140,2024-10-28,True
9861,OGB/2024/140,2024-06-17,True
9862,OGB/2024/140,2024-10-15,False
9863,OGB/2024/140,2024-01-26,True
9864,OGB/2024/140,2024-02-12,True
9865,OGB/2024/140,2024-11-06,True
9866,OGB/2024/140,2024-03-04,True
9867,OGB/2024/140,2024-04-07,True
9868,OGB/2024/140,2024-07-23,False
9869,OGB/2024/140,2024-09-20,True
9870,OGB/2024/141,2024-07-02,True
9871,OGB/2024/141,2024-01-17,True
9872,OGB/2024/141,2024-04-09,True
9873,OGB/2024/141,2024-08-14,True
9874,OGB/2024/141,2024-11-24,True
9875,OGB/2024/141,2024-02-05,True
9876,OGB/2024/141,2024-11-17,True
9877,OGB/2024/141,2024-11-19,True
9878,OGB/2024/141,2024-09-19,True
9879,OGB/2024/141,2024-10-24,True
9880,OGB/2024/141,2024-04-01,True
9881,OGB/2024/141,2024-11-16,True
9882,OGB/2024/141,2024-05-13,True
9883,OGB/2024/141,2024-02-24,False
9884,OGB/2024/141,2024-02-24,True
9885,OGB/2024/141,2024-04-24,True
9886,OGB/2024/141,2024-10-20,False
9887,OGB/2024/141,2024-11-16,True
9888,OGB/2024/141,2024-10-28,True
9889,OGB/2024/141,2024-10-05,True
9890,OGB/2024/141,2024-08-04,True
9891,OGB/2024/141,2024-11-11,True
9892,OGB/2024/141,2024-12-13,True
9893,OGB/2024/141,2024-01-26,True
9894,OGB/2024/141,2024-04-07,True
9895,OGB/2024/141,2024-09-22,True
9896,OGB/2024/141,2024-08-24,True
9897,OGB/2024/141,2024-09-17,True
9898,OGB/2024/141,2024-11-12,True
9899,OGB/2024/141,2024-03-17,True
9900,OGB/2024/141,2024-06-24,True
9901,OGB/2024/141,2024-11-18,True
9902,OGB/2024/141,2024-10-17,True
9903,OGB/2024/141,2024-07-17,True
9904,OGB/2024/141,2024-11-04,False
9905,OGB/2024/141,2024-09-25,True
9906,OGB/2024/141,2024-05-25,True
9907,OGB/2024/141,2024-04-19,True
9908,OGB/2024/141,2024-08-13,True
9909,OGB/2024/141,2024-12-08,True
9910,OGB/2024/141,2024-01-23,True
9911,OGB/2024/141,2024-10-01,False
9912,OGB/2024/141,2024-11-01,True
9913,OGB/2024/141,2024-08-08,True
9914,OGB/2024/141,2024-08-19,True
